scenario_id,category,config_id,top10_score_mean,top10_score_median,top10_score_sd,top1_top10_score_gap,candidate_score_mean,candidate_score_median,candidate_score_sd,candidate_score_p10,candidate_score_p90,candidate_score_p90_p10_gap,candidate_fraction_at_least_095,fixed_reference_history_match,artist_hhi,artist_max_share,genre_hhi,genre_max_share,latency_median_ms
single_calm_anchor,single_track_history,equal_euclidean,0.8981636901669158,0.8981851028185701,0.012357399707546044,0.03877321771398168,0.6777451234819937,0.6561207237330716,0.09865046150737669,0.5682572293446463,0.8264478058236886,0.2581905764790423,0.0,0.8981636901669158,0.12000000000000002,0.2,0.12000000000000002,0.2,2.8956999885849655
single_calm_anchor,single_track_history,literature_cosine,0.9885391184460907,0.9885160420170225,0.0018586319601283173,0.005387204323017647,0.8286798130503842,0.8171242315197988,0.08913344067801897,0.7264408694673551,0.9508518218850635,0.22441095241770836,0.106,0.8834814705467721,0.12000000000000002,0.2,0.14,0.2,4.117300035431981
single_calm_anchor,single_track_history,literature_euclidean,0.9253436689540443,0.9245000974653461,0.010704052596214212,0.032985181674708985,0.7178805269693894,0.7036559560268055,0.09265476454484826,0.615713573765903,0.8499034349345678,0.2341898611686648,0.0,0.8840259129348235,0.12000000000000002,0.2,0.13500000000000004,0.2,2.7354999911040068
single_calm_anchor,single_track_history,without_energy_cosine,0.9862541093402695,0.9847754760780069,0.004764868916356585,0.012971141266180264,0.8217587931924669,0.8265321406256396,0.10390997015719851,0.6889259384030375,0.9520986260215486,0.2631726876185111,0.106,0.8609385604338649,0.10000000000000002,0.1,0.15000000000000002,0.2,3.9414999773725867
single_calm_anchor,single_track_history,without_valence_cosine,0.9870756326429166,0.9862108272923451,0.0023774603880695605,0.007530548348080535,0.7659364677157794,0.769084553098787,0.12585952097585276,0.6025563495683963,0.9350499290123678,0.3324935794439715,0.078,0.8410183070587566,0.10000000000000002,0.1,0.14,0.2,3.8161000120453537
single_calm_anchor,single_track_history,without_energy_valence_cosine,0.9924569285460103,0.9921409695121169,0.0014028025440611727,0.004839833670379767,0.8147362667389679,0.8221321442079508,0.12110991093761848,0.6529649564143928,0.9688300194487204,0.3158650630343276,0.154,0.8318051023412307,0.10000000000000002,0.1,0.11500000000000002,0.2,4.164599988143891
single_sad_anchor,single_track_history,current_cosine,0.9802063475433622,0.9784341803585748,0.005782032380580058,0.018500818879913283,0.8013288531545981,0.7951025178367721,0.09244810839207734,0.6886276460158701,0.9352798890420377,0.24665224302616762,0.066,0.8918505213797523,0.10000000000000002,0.1,0.14833333333333334,0.25,4.048400034662336
single_sad_anchor,single_track_history,current_euclidean,0.9028083981887199,0.8997627347741078,0.009223455013330753,0.031020000209491472,0.658903780413572,0.6373053926494867,0.11119435673402145,0.5255174489142629,0.8303546713994043,0.30483722248514145,0.0,0.8995632197041137,0.10000000000000002,0.1,0.10833333333333335,0.2,2.412600035313517
single_sad_anchor,single_track_history,equal_cosine,0.9831521053260304,0.9844302993982583,0.004225345851457187,0.012251249244696116,0.8164939672194037,0.8094173600234761,0.09852552642643152,0.6943987080158954,0.949829085474613,0.25543037745871755,0.098,0.8950787380254867,0.10000000000000002,0.1,0.12833333333333335,0.2,3.994200029410422
single_sad_anchor,single_track_history,equal_euclidean,0.905231908751837,0.9046328635361975,0.009571966109973339,0.03337689692308243,0.7011345579699968,0.6816297010513818,0.09427168612749746,0.5930062274307357,0.8485732164909944,0.25556698906025865,0.0,0.905231908751837,0.10000000000000002,0.1,0.11333333333333336,0.2,2.57349997991696
single_sad_anchor,single_track_history,literature_cosine,0.9855865574823277,0.9847879100041381,0.004562396576828762,0.01558258962281922,0.8584153527362313,0.8560291900364441,0.08105132041646695,0.7860304410610576,0.95639504786986,0.1703646068088024,0.13,0.8976314423057369,0.10000000000000002,0.1,0.15833333333333333,0.3,3.700800007209182
